"30985,""76"",""val-de-saane"",""VAL-DE-SAANE"",""val de saane"",""Val-de-Saâne"",""V4325"",""FLTSN"",""76890"",""018"",""76018"",""1"",""52"",""6"",""1445"",""1330"",""1400"",""104"",""13.87"",""0.964444"",""49.7045"",""-1524"",""55227"",""+05752"",""494216"",""70"",""158"""
"30986,""76"",""brachy"",""BRACHY"",""brachy"",""Brachy"",""B620"",""BRX"",""76730"",""136"",""76136"",""1"",""03"",""6"",""724"",""683"",""700"",""64"",""11.15"",""0.95"",""49.8167"",""-1541"",""55350"",""+05659"",""494855"",""24"",""103"""
"30987,""76"",""serqueux-76"",""SERQUEUX"",""serqueux"",""Serqueux"",""S620"",""SRKKS"",""76440"",""672"",""76672"",""1"",""23"",""6"",""1014"",""987"",""1100"",""176"",""5.76"",""1.55"",""49.6333"",""-887"",""55146"",""+13217"",""493754"",""137"",""189"""
"30988,""76"",""lamberville-76"",""LAMBERVILLE"",""lamberville"",""Lamberville"",""L51614"",""LMRFL"",""76730"",""379"",""76379"",""1"",""03"",""6"",""169"",""172"",""200"",""23"",""7.33"",""1"",""49.7667"",""-1484"",""55303"",""+10004"",""494620"",""67"",""127"""
"30989,""76"",""frichemesnil"",""FRICHEMESNIL"",""frichemesnil"",""Frichemesnil"",""F625254"",""FRXMSNL"",""76690"",""290"",""76290"",""3"",""11"",""6"",""424"",""402"",""400"",""52"",""8.1"",""1.13333"",""49.6167"",""-1330"",""55136"",""+10821"",""493719"",""115"",""172"""
"33047,""81"",""saint-avit-81"",""SAINT-AVIT"",""saint avit"",""Saint-Avit"",""S5313"",""SNTFT"",""81110"",""242"",""81242"",""2"",""11"",""6"",""255"",""121"",""200"",""52"",""4.86"",""2.1"",""43.5167"",""-250"",""48351"",""+20642"",""433057"",""177"",""237"""
"33048,""81"",""moulayres"",""MOULAYRES"",""moulayres"",""Moulayrès"",""M462"",""MLRS"",""81300"",""187"",""81187"",""2"",""13"",""6"",""175"",""154"",""200"",""19"",""8.85"",""2.01667"",""43.7167"",""-341"",""48552"",""+20146"",""434147"",""205"",""375"""
"33049,""81"",""virac"",""VIRAC"",""virac"",""Virac"",""V620"",""FRK"",""81640"",""322"",""81322"",""1"",""20"",""6"",""224"",""211"",""200"",""19"",""11.44"",""2.05"",""44.05"",""-324"",""48941"",""+20241"",""440248"",""200"",""340"""
"33050,""81"",""rouairoux"",""ROUAIROUX"",""rouairoux"",""Rouairoux"",""R200"",""RRKS"",""81240"",""231"",""81231"",""2"",""28"",""6"",""369"",""340"",""400"",""12"",""28.48"",""2.56667"",""43.4833"",""257"",""48324"",""+23406"",""432931"",""279"",""863"""
"33051,""81"",""lacapelle-segalar"",""LACAPELLE-SEGALAR"",""lacapelle segalar"",""Lacapelle-Ségalar"",""L214246"",""LKPLSKLR"",""81170"",""123"",""81123"",""1"",""09"",""6"",""96"",""89"",""100"",""14"",""6.83"",""2"",""44.1167"",""-383"",""49017"",""+15932"",""440655"",""204"",""446"""
"33052,""81"",""appelle"",""APPELLE"",""appelle"",""Appelle"",""A140"",""APL"",""81700"",""015"",""81015"",""2"",""24"",""6"",""66"",""70"",""100"",""17"",""3.87"",""1.96667"",""43.5833"",""-425"",""48424"",""+15713"",""433454"",""228"",""340"""
"33053,""81"",""villefranche-d-albigeois"",""VILLEFRANCHE-D'ALBIGEOIS"",""villefranche d albigeois"",""Villefranche-d'Albigeois"",""V416523412"",""FLFRNXTLBJS"",""81430"",""317"",""81317"",""1"",""36"",""5"",""1138"",""955"",""1100"",""51"",""22.09"",""2.35"",""43.9"",""-7"",""48774"",""+21948"",""435349"",""183"",""526"""
"33054,""81"",""montgaillard-81"",""MONTGAILLARD"",""montgaillard"",""Montgaillard"",""M32463"",""MNTKLRT"",""81630"",""178"",""81178"",""1"",""30"",""6"",""356"",""304"",""300"",""23"",""14.95"",""1.59556"",""43.9095"",""-823"",""48788"",""+13544"",""435434"",""127"",""235"""
"33055,""81"",""garrevaques"",""GARREVAQUES"",""garrevaques"",""Garrevaques"",""G612"",""KRFKS"",""81700"",""100"",""81100"",""2"",""11"",""6"",""374"",""252"",""300"",""54"",""6.86"",""1.96667"",""43.4833"",""-395"",""48322"",""+15850"",""432924"",""183"",""214"""
"33056,""81"",""albi"",""ALBI"",""albi"",""Albi"",""A410"",""ALB"",""81990"",""004"",""81004"",""1"",""96"",""3"",""48916"",""46299"",""48800"",""1105"",""44.26"",""2.15"",""43.9333"",""-212"",""48809"",""+20845"",""435541"",""130"",""308"""
"33057,""81"",""saint-jean-de-marcel"",""SAINT-JEAN-DE-MARCEL"",""saint jean de marcel"",""Saint-Jean-de-Marcel"",""S532535624"",""SNTJNTMRSL"",""81350"",""254"",""81254"",""1"",""32"",""6"",""367"",""329"",""300"",""20"",""18.25"",""2.25"",""44.0667"",""-101"",""48954"",""+21443"",""440332"",""250"",""486"""
"33058,""81"",""trebas"",""TREBAS"",""trebas"",""Trébas"",""T612"",""TRBS"",""81340"",""303"",""81303"",""1"",""33"",""6"",""412"",""347"",""400"",""72"",""5.67"",""2.48333"",""43.95"",""162"",""48826"",""+22857"",""435636"",""206"",""523"""
"33059,""81"",""larroque-81"",""LARROQUE"",""larroque"",""Larroque"",""L620"",""LRK"",""81140"",""136"",""81136"",""1"",""07"",""6"",""171"",""122"",""200"",""9"",""17.97"",""1.69"",""44.0034"",""-718"",""48893"",""+14124"",""440012"",""115"",""462"""
"33060,""81"",""saint-gauzens"",""SAINT-GAUZENS"",""saint gauzens"",""Saint-Gauzens"",""S53252"",""SNTKSNS"",""81390"",""248"",""81248"",""2"",""13"",""6"",""790"",""650"",""800"",""42"",""18.42"",""1.91667"",""43.7333"",""-486"",""48609"",""+15358"",""434452"",""109"",""284"""
"33061,""81"",""castelnau-de-levis"",""CASTELNAU-DE-LEVIS"",""castelnau de levis"",""Castelnau-de-Lévis"",""C3453412"",""KSTLNTLFS"",""81150"",""063"",""81063"",""1"",""37"",""6"",""1522"",""1407"",""1500"",""71"",""21.42"",""2.08333"",""43.9333"",""-281"",""48820"",""+20501"",""435615"",""133"",""280"""
"33062,""81"",""ferrieres-81"",""FERRIERES"",""ferrieres"",""Ferrières"",""F620"",""FRRS"",""81260"",""091"",""81091"",""2"",""31"",""6"",""144"",""149"",""100"",""12"",""11.85"",""2.44917"",""43.6628"",""125"",""48514"",""+22657"",""433946"",""337"",""725"""
"33063,""81"",""taïx"",""TAIX"",""taix"",""Taïx"",""T200"",""TKS"",""81130"",""291"",""81291"",""1"",""39"",""6"",""356"",""306"",""300"",""74"",""4.76"",""2.11667"",""44"",""-237"",""48898"",""+20723"",""440029"",""275"",""347"""
"33064,""81"",""naves-81"",""NAVES"",""naves"",""Naves"",""N120"",""NFS"",""81710"",""195"",""81195"",""2"",""46"",""6"",""699"",""703"",""700"",""71"",""9.75"",""2.225"",""43.5667"",""-125"",""48407"",""+21326"",""433358"",""158"",""286"""
"33065,""81"",""veilhes"",""VEILHES"",""veilhes"",""Veilhes"",""V420"",""FLHS"",""81500"",""310"",""81310"",""2"",""17"",""6"",""108"",""95"",""100"",""19"",""5.59"",""1.83333"",""43.6167"",""-570"",""48460"",""+14926"",""433650"",""184"",""272"""
"33066,""81"",""masnau-massuguies"",""LE MASNAU-MASSUGUIES"",""le masnau massuguies"",""Le Masnau-Massuguiès"",""L5252"",""LMSNMSKS"",""81530"",""158"",""81158"",""2"",""31"",""6"",""299"",""310"",""300"",""6"",""47.63"",""2.55"",""43.7833"",""191"",""48670"",""+23030"",""434810"",""498"",""859"""
"33067,""81"",""cahuzac-sur-vere"",""CAHUZAC-SUR-VERE"",""cahuzac sur vere"",""Cahuzac-sur-Vère"",""C616"",""KHSKSRFR"",""81140"",""051"",""81051"",""1"",""07"",""6"",""1054"",""1027"",""1000"",""34"",""30.58"",""1.91667"",""43.9833"",""-473"",""48870"",""+15439"",""435859"",""173"",""288"""
"33068,""81"",""teyssode"",""TEYSSODE"",""teyssode"",""Teyssode"",""T230"",""TST"",""81220"",""299"",""81299"",""2"",""29"",""6"",""373"",""338"",""300"",""16"",""22.88"",""1.93333"",""43.65"",""-446"",""48500"",""+15606"",""433859"",""127"",""327"""
"33069,""81"",""terssac"",""TERSSAC"",""terssac"",""Terssac"",""T620"",""TRSK"",""81150"",""297"",""81297"",""1"",""45"",""6"",""1023"",""908"",""1000"",""188"",""5.43"",""2.08333"",""43.9333"",""-292"",""48809"",""+20424"",""435541"",""133"",""162"""
"33070,""81"",""nages"",""NAGES"",""nages"",""Nages"",""N200"",""NJS"",""81320"",""193"",""81193"",""2"",""22"",""6"",""338"",""331"",""300"",""7"",""47.11"",""2.77966"",""43.6755"",""492"",""48529"",""+24646"",""434033"",""700"",""1181"""
"33071,""81"",""albine"",""ALBINE"",""albine"",""Albine"",""A415"",""ALBN"",""81240"",""005"",""81005"",""2"",""28"",""6"",""554"",""546"",""500"",""32"",""17.15"",""2.53333"",""43.45"",""225"",""48289"",""+23222"",""432735"",""276"",""1033"""
"33072,""81"",""lasfaillades"",""LASFAILLADES"",""lasfaillades"",""Lasfaillades"",""L21432"",""LSFLTS"",""81260"",""137"",""81137"",""2"",""03"",""6"",""75"",""84"",""100"",""9"",""8.32"",""2.49389"",""43.5748"",""175"",""48416"",""+22938"",""433429"",""668"",""826"""
"33073,""81"",""castelnau-de-montmiral"",""CASTELNAU-DE-MONTMIRAL"",""castelnau de montmiral"",""Castelnau-de-Montmiral"",""C345353564"",""KSTLNTMNTMRL"",""81140"",""064"",""81064"",""1"",""07"",""5"",""957"",""897"",""1000"",""10"",""88.81"",""1.81667"",""43.9667"",""-573"",""48851"",""+14915"",""435756"",""153"",""485"""
"33074,""81"",""gaillac"",""GAILLAC"",""gaillac"",""Gaillac"",""G420"",""KLK"",""81600"",""099"",""81099"",""1"",""12"",""5"",""13293"",""11070"",""13100"",""261"",""50.93"",""1.91667"",""43.9"",""-487"",""48779"",""+15354"",""435402"",""105"",""288"""
"33075,""81"",""montdragon"",""MONTDRAGON"",""montdragon"",""Montdragon"",""M3625"",""MNTTRKN"",""81440"",""174"",""81174"",""2"",""16"",""6"",""608"",""422"",""600"",""49"",""12.19"",""2.11667"",""43.7833"",""-260"",""48638"",""+20610"",""434627"",""159"",""302"""
"33076,""81"",""durfort-81"",""DURFORT"",""durfort"",""Durfort"",""D6163"",""TRFRT"",""81540"",""083"",""81083"",""2"",""11"",""6"",""275"",""271"",""300"",""60"",""4.54"",""2.06778"",""43.4384"",""-299"",""48265"",""+20404"",""432618"",""262"",""660"""
"33077,""81"",""lamontelarie"",""LAMONTELARIE"",""lamontelarie"",""Lamontélarié"",""L5346"",""LMNTLR"",""81260"",""134"",""81134"",""2"",""03"",""6"",""64"",""71"",""100"",""2"",""21.58"",""2.6025"",""43.6237"",""295"",""48471"",""+23609"",""433725"",""600"",""1111"""
"33078,""81"",""jonquieres-81"",""JONQUIERES"",""jonquieres"",""Jonquières"",""J5262"",""JNKRS"",""81440"",""109"",""81109"",""2"",""16"",""6"",""471"",""460"",""500"",""38"",""12.2"",""2.11667"",""43.65"",""-234"",""48499"",""+20732"",""433857"",""165"",""243"""
"33079,""81"",""milhars"",""MILHARS"",""milhars"",""Milhars"",""M462"",""MLHRS"",""81170"",""165"",""81165"",""1"",""34"",""6"",""253"",""262"",""300"",""15"",""16.28"",""1.88333"",""44.1167"",""-508"",""49030"",""+15245"",""440738"",""130"",""461"""
"33080,""81"",""ledas-et-penthies"",""LEDAS-ET-PENTHIES"",""ledas et penthies"",""Lédas-et-Penthiès"",""L3231532"",""LTSTPN0S"",""81340"",""141"",""81141"",""1"",""33"",""6"",""161"",""169"",""200"",""12"",""12.53"",""2.38333"",""44.0833"",""52"",""48983"",""+22259"",""440506"",""406"",""552"""
"33081,""81"",""grazac-81"",""GRAZAC"",""grazac"",""Grazac"",""G620"",""KRSK"",""81800"",""106"",""81106"",""1"",""25"",""6"",""504"",""411"",""500"",""15"",""32.02"",""1.6562"",""43.8432"",""-754"",""48714"",""+13928"",""435034"",""117"",""235"""
"33082,""81"",""montauriol-81"",""MONTAURIOL"",""montauriol"",""Montauriol"",""M364"",""MNTRL"",""81190"",""172"",""81172"",""1"",""23"",""6"",""57"",""49"",""100"",""10"",""5.3"",""2.32195"",""44.0828"",""-16"",""48981"",""+21919"",""440458"",""418"",""606"""
"33083,""81"",""busque"",""BUSQUE"",""busque"",""Busque"",""B200"",""BSK"",""81300"",""043"",""81043"",""2"",""13"",""6"",""728"",""579"",""700"",""86"",""8.38"",""1.96667"",""43.7833"",""-420"",""48647"",""+15730"",""434658"",""136"",""332"""
"33084,""81"",""roumegoux-81"",""ROUMEGOUX"",""roumegoux"",""Roumégoux"",""R520"",""RMKKS"",""81120"",""233"",""81233"",""1"",""26"",""6"",""240"",""188"",""200"",""17"",""13.43"",""2.26667"",""43.8"",""-84"",""48670"",""+21541"",""434810"",""249"",""390"""
"33085,""81"",""saint-juery-81"",""SAINT-JUERY"",""saint juery"",""Saint-Juéry"",""S5326"",""SNTJR"",""81160"",""257"",""81257"",""1"",""36"",""6"",""6797"",""6630"",""7000"",""738"",""9.21"",""2.7"",""43.9167"",""-141"",""48832"",""+21234"",""435655"",""157"",""332"""
"33086,""81"",""almayrac"",""ALMAYRAC"",""almayrac"",""Almayrac"",""A4562"",""ALMRK"",""81190"",""008"",""81008"",""1"",""23"",""6"",""293"",""275"",""300"",""26"",""10.97"",""2.16667"",""44.1"",""-189"",""49001"",""+21001"",""440603"",""248"",""372"""
"33087,""81"",""roussayrolles"",""ROUSSAYROLLES"",""roussayrolles"",""Roussayrolles"",""R2642"",""RSRLS"",""81140"",""234"",""81234"",""1"",""34"",""6"",""71"",""63"",""100"",""13"",""5.38"",""1.83333"",""44.1"",""-559"",""49002"",""+15000"",""440606"",""240"",""497"""
"33088,""81"",""frausseilles"",""FRAUSSEILLES"",""frausseilles"",""Frausseilles"",""F6242"",""FRSLS"",""81170"",""095"",""81095"",""1"",""09"",""6"",""97"",""85"",""100"",""16"",""5.87"",""1.95"",""44.0333"",""-452"",""48920"",""+15548"",""440141"",""205"",""301"""
"33089,""81"",""montvalen"",""MONTVALEN"",""montvalen"",""Montvalen"",""M3145"",""MNTFLN"",""81630"",""185"",""81185"",""1"",""30"",""6"",""204"",""157"",""200"",""17"",""11.73"",""1.6"",""43.8667"",""-830"",""48738"",""+13524"",""435152"",""116"",""223"""
"33090,""81"",""lisle-sur-tarn"",""LISLE-SUR-TARN"",""lisle sur tarn"",""Lisle-sur-Tarn"",""L2426365"",""LSLSRTRN"",""81310"",""145"",""81145"",""1"",""18"",""5"",""4277"",""3684"",""4200"",""49"",""86.56"",""1.8"",""43.85"",""-584"",""48726"",""+14840"",""435113"",""95"",""285"""
"33091,""81"",""saint-lieux-lafenasse"",""SAINT-LIEUX-LAFENASSE"",""saint lieux lafenasse"",""Saint-Lieux-Lafenasse"",""S53424152"",""SNTLKSLFNS"",""81120"",""260"",""81260"",""1"",""26"",""6"",""449"",""397"",""500"",""36"",""12.19"",""2.22917"",""43.7681"",""-119"",""48631"",""+21345"",""434605"",""197"",""365"""
"33092,""81"",""magrin"",""MAGRIN"",""magrin"",""Magrin"",""M265"",""MKRN"",""81220"",""151"",""81151"",""2"",""29"",""6"",""133"",""113"",""100"",""16"",""8.07"",""1.91667"",""43.6333"",""-459"",""48457"",""+15524"",""433640"",""212"",""331"""
"33093,""81"",""lempaut"",""LEMPAUT"",""lempaut"",""Lempaut"",""L513"",""LMPT"",""81700"",""142"",""81142"",""2"",""24"",""6"",""729"",""575"",""700"",""51"",""14.18"",""2.06667"",""43.5333"",""-302"",""48364"",""+20353"",""433141"",""170"",""245"""
"33094,""81"",""margnes"",""LE MARGNES"",""le margnes"",""Le Margnès"",""L56252"",""LMRKNS"",""81260"",""153"",""81153"",""2"",""04"",""6"",""44"",""49"",""0"",""2"",""17.89"",""2.60111"",""43.6412"",""294"",""48490"",""+23604"",""433828"",""736"",""1070"""
"33095,""81"",""arthes"",""ARTHES"",""arthes"",""Arthès"",""A632"",""AR0S"",""81160"",""018"",""81018"",""1"",""43"",""6"",""2463"",""2174"",""2400"",""246"",""10.01"",""2.2"",""43.95"",""-143"",""48838"",""+21230"",""435715"",""157"",""342"""
"33096,""81"",""garric"",""LE GARRIC"",""le garric"",""Le Garric"",""L262"",""LKRK"",""81450"",""101"",""81101"",""1"",""43"",""6"",""1163"",""1124"",""1100"",""50"",""22.88"",""2.16667"",""44"",""-193"",""48900"",""+20947"",""440035"",""178"",""359"""
"33097,""81"",""beauvais-sur-tescou"",""BEAUVAIS-SUR-TESCOU"",""beauvais sur tescou"",""Beauvais-sur-Tescou"",""B2632"",""BFSSRTSK"",""81630"",""024"",""81024"",""1"",""30"",""6"",""305"",""205"",""300"",""25"",""12.1"",""1.58333"",""43.9"",""-852"",""48789"",""+13411"",""435437"",""128"",""230"""
"33098,""81"",""semalens"",""SEMALENS"",""semalens"",""Sémalens"",""S5452"",""SMLNS"",""81570"",""281"",""81281"",""2"",""35"",""6"",""1979"",""1846"",""2000"",""177"",""11.12"",""2.11667"",""43.5833"",""-251"",""48435"",""+20639"",""433529"",""146"",""280"""
"33099,""81"",""marssac-sur-tarn"",""MARSSAC-SUR-TARN"",""marssac sur tarn"",""Marssac-sur-Tarn"",""M626365"",""MRSKSRTRN"",""81150"",""156"",""81156"",""1"",""45"",""6"",""2930"",""2407"",""2900"",""408"",""7.17"",""2.03333"",""43.9167"",""-343"",""48797"",""+20141"",""435503"",""135"",""167"""
"33100,""81"",""sauziere-saint-jean"",""LA SAUZIERE-SAINT-JEAN"",""la sauziere saint jean"",""La Sauzière-Saint-Jean"",""L2625325"",""LSSRSNTJN"",""81630"",""279"",""81279"",""1"",""30"",""6"",""238"",""214"",""200"",""15"",""15.82"",""1.65"",""43.95"",""-786"",""48856"",""+13745"",""435812"",""138"",""245"""
"33101,""81"",""donnazac"",""DONNAZAC"",""donnazac"",""Donnazac"",""D520"",""TNSK"",""81170"",""080"",""81080"",""1"",""09"",""6"",""84"",""86"",""100"",""17"",""4.74"",""1.95"",""44.0167"",""-435"",""48905"",""+15642"",""440052"",""244"",""301"""
"33102,""81"",""mazamet"",""MAZAMET"",""mazamet"",""Mazamet"",""M253"",""MSMT"",""81200"",""163"",""81163"",""2"",""99"",""5"",""9995"",""10539"",""10000"",""138"",""72.08"",""2.4"",""43.5"",""41"",""48324"",""+22224"",""432930"",""213"",""1176"""
"33103,""81"",""labessiere-candeil"",""LABESSIERE-CANDEIL"",""labessiere candeil"",""Labessière-Candeil"",""L1262534"",""LBSRKNTL"",""81300"",""117"",""81117"",""1"",""05"",""6"",""732"",""674"",""700"",""33"",""21.98"",""2.01667"",""43.8"",""-368"",""48668"",""+20019"",""434805"",""167"",""290"""
"33104,""81"",""montans"",""MONTANS"",""montans"",""Montans"",""M352"",""MNTNS"",""81600"",""171"",""81171"",""1"",""12"",""6"",""1353"",""1061"",""1300"",""41"",""32.43"",""1.9"",""43.8667"",""-501"",""48740"",""+15307"",""435159"",""95"",""209"""
"33105,""81"",""lacapelle-pinet"",""LACAPELLE-PINET"",""lacapelle pinet"",""Lacapelle-Pinet"",""L214153"",""LKPLPNT"",""81340"",""122"",""81122"",""1"",""33"",""6"",""69"",""65"",""100"",""8"",""8.15"",""2.33333"",""44.0667"",""2"",""48964"",""+22018"",""440402"",""352"",""602"""
"33106,""81"",""algans"",""ALGANS"",""algans"",""Algans"",""A4252"",""ALKNS"",""81470"",""006"",""81006"",""2"",""10"",""6"",""212"",""200"",""200"",""14"",""14.43"",""1.88333"",""43.6"",""-493"",""48441"",""+15335"",""433550"",""191"",""312"""
"33107,""81"",""venes"",""VENES"",""venes"",""Vénès"",""V520"",""FNS"",""81440"",""311"",""81311"",""2"",""16"",""6"",""732"",""584"",""700"",""26"",""27.42"",""2.2"",""43.7333"",""-160"",""48587"",""+21132"",""434340"",""184"",""328"""
"33108,""81"",""caucalieres"",""CAUCALIERES"",""caucalieres"",""Caucalières"",""C462"",""KKLRS"",""81200"",""066"",""81066"",""2"",""42"",""6"",""318"",""297"",""300"",""24"",""12.8"",""2.31667"",""43.5167"",""-27"",""48358"",""+21843"",""433120"",""178"",""324"""
"33109,""81"",""montgey"",""MONTGEY"",""montgey"",""Montgey"",""M320"",""MNTJ"",""81470"",""179"",""81179"",""2"",""10"",""6"",""287"",""223"",""300"",""28"",""9.91"",""1.93333"",""43.5167"",""-439"",""48343"",""+15629"",""433030"",""182"",""332"""
"33110,""81"",""prades-81"",""PRADES"",""prades"",""Prades"",""P632"",""PRTS"",""81220"",""212"",""81212"",""2"",""29"",""6"",""149"",""119"",""100"",""28"",""5.24"",""1.98333"",""43.6"",""-403"",""48459"",""+15825"",""433648"",""177"",""330"""
"33111,""81"",""sainte-cecile-du-cayrou"",""SAINTE-CECILE-DU-CAYROU"",""sainte cecile du cayrou"",""Sainte-Cécile-du-Cayrou"",""S5324326"",""SNTSSLTKR"",""81140"",""246"",""81246"",""1"",""07"",""6"",""122"",""160"",""100"",""15"",""7.95"",""1.8"",""44"",""-585"",""48893"",""+14836"",""440014"",""170"",""384"""
"33112,""81"",""lacaze"",""LACAZE"",""lacaze"",""Lacaze"",""L200"",""LKS"",""81330"",""125"",""81125"",""2"",""31"",""6"",""308"",""342"",""300"",""6"",""46.16"",""2.51667"",""43.7333"",""204"",""48598"",""+23112"",""434418"",""392"",""805"""
"33113,""81"",""saint-andre-81"",""SAINT-ANDRE"",""saint andre"",""Saint-André"",""S53536"",""SNTNTR"",""81250"",""240"",""81240"",""1"",""01"",""6"",""100"",""107"",""100"",""13"",""7.27"",""2.46"",""43.9331"",""137"",""48815"",""+22736"",""435559"",""206"",""563"""
"33114,""81"",""saint-amans-valtoret"",""SAINT-AMANS-VALTORET"",""saint amans valtoret"",""Saint-Amans-Valtoret"",""S535214363"",""SNTMNSFLTRT"",""81240"",""239"",""81239"",""2"",""28"",""6"",""940"",""978"",""900"",""26"",""35.58"",""2.48333"",""43.4833"",""172"",""48312"",""+22929"",""432851"",""240"",""826"""
"33115,""81"",""vieux-81"",""VIEUX"",""vieux"",""Vieux"",""V200"",""FKS"",""81140"",""316"",""81316"",""1"",""07"",""6"",""175"",""155"",""200"",""25"",""6.95"",""1.88333"",""44"",""-516"",""48881"",""+15221"",""435936"",""170"",""271"""
"33116,""81"",""esperausses"",""ESPERAUSSES"",""esperausses"",""Espérausses"",""E2162"",""ESPRSS"",""81260"",""086"",""81086"",""2"",""15"",""6"",""157"",""133"",""200"",""12"",""12.2"",""2.53333"",""43.7"",""219"",""48548"",""+23203"",""434136"",""473"",""802"""
"33117,""81"",""campagnac-81"",""CAMPAGNAC"",""campagnac"",""Campagnac"",""C51252"",""KMPKNK"",""81140"",""056"",""81056"",""1"",""07"",""6"",""115"",""114"",""100"",""15"",""7.43"",""1.845"",""44.0306"",""-546"",""48923"",""+15042"",""440150"",""206"",""371"""
"33118,""81"",""saint-amancet"",""SAINT-AMANCET"",""saint amancet"",""Saint-Amancet"",""S53523"",""SNTMNST"",""81110"",""237"",""81237"",""2"",""11"",""6"",""174"",""158"",""200"",""14"",""12.33"",""2.1"",""43.4667"",""-262"",""48295"",""+20604"",""432756"",""208"",""784"""
"33119,""81"",""fraissines"",""FRAISSINES"",""fraissines"",""Fraissines"",""F6252"",""FRSNS"",""81340"",""094"",""81094"",""1"",""33"",""6"",""93"",""97"",""100"",""14"",""6.34"",""2.51"",""43.9709"",""193"",""48857"",""+23036"",""435815"",""205"",""552"""
"33120,""81"",""noailhac-81"",""NOAILHAC"",""noailhac"",""Noailhac"",""N420"",""NLHK"",""81490"",""196"",""81196"",""2"",""14"",""6"",""827"",""716"",""800"",""39"",""20.77"",""2.35"",""43.575"",""17"",""48415"",""+22108"",""433426"",""212"",""475"""
"33121,""81"",""rayssac"",""RAYSSAC"",""rayssac"",""Rayssac"",""R200"",""RSK"",""81330"",""221"",""81221"",""2"",""21"",""6"",""248"",""296"",""300"",""8"",""29.95"",""2.41667"",""43.8167"",""86"",""48687"",""+22451"",""434904"",""357"",""711"""
"33122,""81"",""frejairolles"",""FREJAIROLLES"",""frejairolles"",""Fréjairolles"",""F62642"",""FRJRLS"",""81990"",""097"",""81097"",""1"",""44"",""6"",""1319"",""977"",""1300"",""75"",""17.41"",""2.23333"",""43.8833"",""-117"",""48756"",""+21352"",""435249"",""216"",""333"""
"33123,""81"",""lugan-81"",""LUGAN"",""lugan"",""Lugan"",""L250"",""LKN"",""81500"",""150"",""81150"",""2"",""17"",""6"",""423"",""263"",""400"",""41"",""10.13"",""1.71667"",""43.7333"",""-688"",""48590"",""+14303"",""434352"",""129"",""231"""
"33124,""81"",""tauriac-81"",""TAURIAC"",""tauriac"",""Tauriac"",""T620"",""TRK"",""81630"",""293"",""81293"",""1"",""30"",""6"",""255"",""194"",""200"",""25"",""9.92"",""1.59167"",""43.8833"",""-827"",""48760"",""+13531"",""435302"",""124"",""231"""
"33125,""81"",""cabanes-81"",""CABANES"",""cabanes"",""Cabanès"",""C152"",""KBNS"",""81500"",""044"",""81044"",""2"",""29"",""6"",""223"",""155"",""200"",""25"",""8.86"",""1.95"",""43.7333"",""-439"",""48588"",""+15630"",""434346"",""174"",""340"""
"33126,""81"",""mont-roc"",""MONT-ROC"",""mont roc"",""Mont-Roc"",""M362"",""MNTRK"",""81120"",""183"",""81183"",""2"",""21"",""6"",""177"",""173"",""200"",""12"",""14.18"",""2.36667"",""43.8"",""36"",""48669"",""+22209"",""434808"",""319"",""625"""
"33127,""81"",""lagardiolle"",""LAGARDIOLLE"",""lagardiolle"",""Lagardiolle"",""L2634"",""LKRTL"",""81110"",""129"",""81129"",""2"",""11"",""6"",""225"",""233"",""200"",""21"",""10.25"",""2.08333"",""43.5"",""-270"",""48338"",""+20538"",""433016"",""179"",""230"""
"33128,""81"",""saint-antonin-de-lacalm"",""SAINT-ANTONIN-DE-LACALM"",""saint antonin de lacalm"",""Saint-Antonin-de-Lacalm"",""S5353534245"",""SNTNTNNTLKLM"",""81120"",""241"",""81241"",""1"",""26"",""6"",""258"",""237"",""200"",""9"",""28.09"",""2.3"",""43.7833"",""-34"",""48651"",""+21820"",""434711"",""230"",""529"""
"33129,""81"",""labastide-gabausse"",""LABASTIDE-GABAUSSE"",""labastide gabausse"",""Labastide-Gabausse"",""L123212"",""LBSTTKBS"",""81400"",""114"",""81114"",""1"",""39"",""6"",""449"",""374"",""400"",""36"",""12.18"",""2.1"",""44.0333"",""-267"",""48932"",""+20548"",""440218"",""230"",""345"""
"33130,""81"",""mailhoc"",""MAILHOC"",""mailhoc"",""Mailhoc"",""M420"",""MLHK"",""81130"",""152"",""81152"",""1"",""37"",""6"",""255"",""222"",""200"",""20"",""12.67"",""2.06667"",""44"",""-296"",""48894"",""+20414"",""440018"",""249"",""343"""
"33131,""81"",""soreze"",""SOREZE"",""soreze"",""Sorèze"",""S620"",""SRS"",""81540"",""288"",""81288"",""2"",""11"",""6"",""2610"",""2167"",""2600"",""62"",""41.64"",""2.06667"",""43.45"",""-300"",""48281"",""+20401"",""432710"",""204"",""781"""
"33132,""81"",""cordes-sur-ciel"",""CORDES-SUR-CIEL"",""cordes sur ciel"",""Cordes-sur-Ciel"",""C632624"",""KRTSSRSL"",""81170"",""069"",""81069"",""1"",""09"",""5"",""1011"",""999"",""1000"",""122"",""8.27"",""1.95361"",""44.0644"",""-426"",""48959"",""+15710"",""440348"",""159"",""320"""
"33133,""81"",""lautrec"",""LAUTREC"",""lautrec"",""Lautrec"",""L362"",""LTRK"",""81440"",""139"",""81139"",""2"",""16"",""5"",""1756"",""1556"",""1700"",""32"",""54.64"",""2.15"",""43.7167"",""-220"",""48562"",""+20820"",""434222"",""165"",""360"""
